Stock_ID,Date,Close,Prob_Up
4938,2026-01-16,71.30000305175781,0.52825874
2405,2026-01-16,17.25,0.52824175
2204,2026-01-16,58.599998474121094,0.52823544
2884,2026-01-16,32.650001525878906,0.5281862
2608,2026-01-16,33.20000076293945,0.52797747
3037,2026-01-16,274.0,0.52796793
4763,2026-01-16,51.29999923706055,0.52785605
1459,2026-01-16,11.800000190734863,0.52756786
6292,2026-01-16,42.0,0.52722955
4510,2026-01-16,49.150001525878906,0.52701235
1612,2026-01-16,35.5,0.52687967
3317,2026-01-16,46.79999923706055,0.5268529
2916,2026-01-16,46.75,0.5267595
6546,2026-01-16,64.5,0.5266702
4304,2026-01-16,32.0,0.52664155
6499,2026-01-16,95.4000015258789,0.5265243
6661,2026-01-16,19.200000762939453,0.5264897
6573,2026-01-16,15.050000190734863,0.52643096
2392,2026-01-16,39.650001525878906,0.5262977
6869,2026-01-16,104.5,0.5260943
4915,2026-01-16,79.80000305175781,0.52575195
2612,2026-01-16,59.70000076293945,0.52571815
3044,2026-01-16,317.0,0.52557546
0057,2026-01-16,210.0,0.52537155
6741,2026-01-16,72.30000305175781,0.52531546
9940,2026-01-16,22.649999618530273,0.5251196
6901,2026-01-16,17.850000381469727,0.5250246
2340,2026-01-16,27.850000381469727,0.52500296
1451,2026-01-16,17.600000381469727,0.52495223
4903,2026-01-16,41.400001525878906,0.52471167
4999,2026-01-16,24.049999237060547,0.52447945
4155,2026-01-16,14.800000190734863,0.5241147
2395,2026-01-16,287.5,0.52397966
2478,2026-01-16,70.4000015258789,0.52390105
8931,2026-01-16,45.25,0.5238581
1402,2026-01-16,28.399999618530273,0.523592
6691,2026-01-16,593.0,0.5234872
4142,2026-01-16,20.5,0.52328545
2345,2026-01-16,1230.0,0.52323747
3689,2026-01-16,122.0,0.52316964
4577,2026-01-16,58.70000076293945,0.52307814
4126,2026-01-16,84.4000015258789,0.52296424
6405,2026-01-16,31.399999618530273,0.5229288
3205,2026-01-16,50.70000076293945,0.52291846
5014,2026-01-16,11.649999618530273,0.52289057
5522,2026-01-16,68.19999694824219,0.52289003
2466,2026-01-16,65.0999984741211,0.5228681
6505,2026-01-16,48.29999923706055,0.5227188
5489,2026-01-16,41.20000076293945,0.522635
4907,2026-01-16,43.79999923706055,0.5223998
2023,2026-01-16,14.800000190734863,0.5219606
2059,2026-01-16,3410.0,0.521908
6933,2026-01-16,148.0,0.52185017
3152,2026-01-16,164.0,0.5217301
1416,2026-01-16,11.75,0.5217021
2065,2026-01-16,32.849998474121094,0.5217005
1338,2026-01-16,21.049999237060547,0.5216373
2545,2026-01-16,37.95000076293945,0.5214725
8042,2026-01-16,69.5999984741211,0.52145606
1533,2026-01-16,32.349998474121094,0.5212955
6531,2026-01-16,481.5,0.52127355
3066,2026-01-16,15.800000190734863,0.5212731
0050,2026-01-16,72.0,0.52119243
6532,2026-01-16,57.70000076293945,0.5211118
4583,2026-01-16,736.0,0.52103066
3504,2026-01-16,55.5,0.5206341
4137,2026-01-16,106.0,0.5205172
2505,2026-01-16,20.0,0.5204785
3430,2026-01-16,79.0,0.52028257
2308,2026-01-16,1125.0,0.5200582
6222,2026-01-16,19.049999237060547,0.51996845
1325,2026-01-16,29.75,0.51968163
2030,2026-01-16,16.450000762939453,0.51962376
3483,2026-01-16,89.5,0.5195125
6568,2026-01-16,130.5,0.5194773
6283,2026-01-16,24.0,0.5194343
1340,2026-01-16,6.739999771118164,0.5191352
6799,2026-01-16,86.5999984741211,0.51908064
3426,2026-01-15,40.400001525878906,0.5190006
1473,2026-01-16,24.100000381469727,0.51890117
1314,2026-01-16,8.130000114440918,0.51887524
1324,2026-01-16,11.149999618530273,0.5187659
4942,2026-01-16,38.95000076293945,0.5186859
8183,2026-01-16,34.599998474121094,0.51868445
6655,2026-01-15,120.0,0.5186106
6761,2026-01-16,131.0,0.51806813
6229,2026-01-16,25.100000381469727,0.51794094
4119,2026-01-16,53.5,0.51748186
2753,2026-01-16,185.5,0.5171357
3051,2026-01-16,22.5,0.5170823
8940,2026-01-16,20.600000381469727,0.51705635
6104,2026-01-16,100.5,0.5170459
2338,2026-01-16,39.95000076293945,0.5168803
6160,2026-01-16,18.0,0.5168519
2462,2026-01-16,24.899999618530273,0.51671594
1101,2026-01-16,25.0,0.5165545
5386,2026-01-16,83.19999694824219,0.516498
